id,title,kind_id,production_year,Rating,votesN,wkgross,date,wkg_currency,wkg_country,dateValue
3352852,Match Point,1,2005,7.7,168486,437960,15-Jan-06,UKP,UK,15/01/2006
3352852,Match Point,1,2005,7.7,168486,751992,8-Jan-06,UKP,UK,8/01/2006
3352852,Match Point,1,2005,7.7,168486,233819,5-Feb-06,EUR,Germany,5/02/2006
3352852,Match Point,1,2005,7.7,168486,283882,29-Jan-06,EUR,Germany,29/01/2006
3352852,Match Point,1,2005,7.7,168486,466924,22-Jan-06,EUR,Germany,22/01/2006
3352852,Match Point,1,2005,7.7,168486,608752,15-Jan-06,EUR,Germany,15/01/2006
3352852,Match Point,1,2005,7.7,168486,936504,8-Jan-06,EUR,Germany,8/01/2006
3568489,Safe House,1,2012,6.8,168483,85015,13-May-12,$,USA,13/05/2012
3568489,Safe House,1,2012,6.8,168483,166030,29-Apr-12,$,USA,29/04/2012
3568489,Safe House,1,2012,6.8,168483,230270,22-Apr-12,$,USA,22/04/2012
3568489,Safe House,1,2012,6.8,168483,337610,15-Apr-12,$,USA,15/04/2012
3568489,Safe House,1,2012,6.8,168483,575990,8-Apr-12,$,USA,8/04/2012
3568489,Safe House,1,2012,6.8,168483,1403035,25-Mar-12,$,USA,25/03/2012
3568489,Safe House,1,2012,6.8,168483,2716795,18-Mar-12,$,USA,18/03/2012
3568489,Safe House,1,2012,6.8,168483,4801510,11-Mar-12,$,USA,11/03/2012
3568489,Safe House,1,2012,6.8,168483,7390935,4-Mar-12,$,USA,4/03/2012
3568489,Safe House,1,2012,6.8,168483,10926145,26-Feb-12,$,USA,26/02/2012
3568489,Safe House,1,2012,6.8,168483,23641575,19-Feb-12,$,USA,19/02/2012
3568489,Safe House,1,2012,6.8,168483,40172720,12-Feb-12,$,USA,12/02/2012
2944570,Death Race,1,2008,6.4,168173,69580,12-Oct-08,$,USA,12/10/2008
2944570,Death Race,1,2008,6.4,168173,160945,5-Oct-08,$,USA,5/10/2008
2944570,Death Race,1,2008,6.4,168173,410150,28-Sep-08,$,USA,28/09/2008
2944570,Death Race,1,2008,6.4,168173,1036105,21-Sep-08,$,USA,21/09/2008
2944570,Death Race,1,2008,6.4,168173,2056415,14-Sep-08,$,USA,14/09/2008
2944570,Death Race,1,2008,6.4,168173,3710915,7-Sep-08,$,USA,7/09/2008
2944570,Death Race,1,2008,6.4,168173,7889755,31-Aug-08,$,USA,31/08/2008
2944570,Death Race,1,2008,6.4,168173,138731,12-Oct-08,UKP,UK,12/10/2008
2944570,Death Race,1,2008,6.4,168173,448059,5-Oct-08,UKP,UK,5/10/2008
2944570,Death Race,1,2008,6.4,168173,683038,28-Sep-08,UKP,UK,28/09/2008
3162891,"I Love You, Man",1,2009,7.1,167719,280327,24-May-09,$,USA,24/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,401520,17-May-09,$,USA,17/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,507667,10-May-09,$,USA,10/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,738275,3-May-09,$,USA,3/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,1952921,26-Apr-09,$,USA,26/04/2009
3162891,"I Love You, Man",1,2009,7.1,167719,3327668,19-Apr-09,$,USA,19/04/2009
3162891,"I Love You, Man",1,2009,7.1,167719,6280790,12-Apr-09,$,USA,12/04/2009
3162891,"I Love You, Man",1,2009,7.1,167719,7722469,5-Apr-09,$,USA,5/04/2009
3162891,"I Love You, Man",1,2009,7.1,167719,12671533,29-Mar-09,$,USA,29/03/2009
3162891,"I Love You, Man",1,2009,7.1,167719,17810270,22-Mar-09,$,USA,22/03/2009
3162891,"I Love You, Man",1,2009,7.1,167719,47066,24-May-09,UKP,UK,24/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,104263,17-May-09,UKP,UK,17/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,211525,10-May-09,UKP,UK,10/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,358530,3-May-09,UKP,UK,3/05/2009
3162891,"I Love You, Man",1,2009,7.1,167719,708071,26-Apr-09,UKP,UK,26/04/2009
3162891,"I Love You, Man",1,2009,7.1,167719,1122258,19-Apr-09,UKP,UK,19/04/2009
3150371,Hotel Transylvania,1,2012,7.1,167179,89171,17-Feb-13,$,USA,17/02/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,160173,10-Feb-13,$,USA,10/02/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,257313,3-Feb-13,$,USA,3/02/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,350870,27-Jan-13,$,USA,27/01/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,355041,13-Jan-13,$,USA,13/01/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,465684,6-Jan-13,$,USA,6/01/2013
3150371,Hotel Transylvania,1,2012,7.1,167179,74170,16-Dec-12,$,USA,16/12/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,102606,9-Dec-12,$,USA,9/12/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,134598,2-Dec-12,$,USA,2/12/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,377389,23-Nov-12,$,USA,23/11/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,942921,18-Nov-12,$,USA,18/11/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,2400226,11-Nov-12,$,USA,11/11/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,4409785,4-Nov-12,$,USA,4/11/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,9444014,28-Oct-12,$,USA,28/10/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,13001434,21-Oct-12,$,USA,21/10/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,17241317,14-Oct-12,$,USA,14/10/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,27053395,7-Oct-12,$,USA,7/10/2012
3150371,Hotel Transylvania,1,2012,7.1,167179,42522194,30-Sep-12,$,USA,30/09/2012
3550570,Rio,1,2011,7,167164,11049,4-Sep-11,$,USA,4/09/2011
3550570,Rio,1,2011,7,167164,22988,28-Aug-11,$,USA,28/08/2011
3550570,Rio,1,2011,7,167164,38024,21-Aug-11,$,USA,21/08/2011
3550570,Rio,1,2011,7,167164,69607,14-Aug-11,$,USA,14/08/2011
3550570,Rio,1,2011,7,167164,138837,7-Aug-11,$,USA,7/08/2011
3550570,Rio,1,2011,7,167164,184065,31-Jul-11,$,USA,31/07/2011
3550570,Rio,1,2011,7,167164,304210,24-Jul-11,$,USA,24/07/2011
3550570,Rio,1,2011,7,167164,323269,17-Jul-11,$,USA,17/07/2011
3550570,Rio,1,2011,7,167164,413317,10-Jul-11,$,USA,10/07/2011
3550570,Rio,1,2011,7,167164,532180,26-Jun-11,$,USA,26/06/2011
3550570,Rio,1,2011,7,167164,670101,12-Jun-11,$,USA,12/06/2011
3550570,Rio,1,2011,7,167164,738518,5-Jun-11,$,USA,5/06/2011
3550570,Rio,1,2011,7,167164,1825000,29-May-11,$,USA,29/05/2011
3550570,Rio,1,2011,7,167164,4687714,22-May-11,$,USA,22/05/2011
3550570,Rio,1,2011,7,167164,8275058,15-May-11,$,USA,15/05/2011
3550570,Rio,1,2011,7,167164,8504001,8-May-11,$,USA,8/05/2011
3550570,Rio,1,2011,7,167164,14787836,1-May-11,$,USA,1/05/2011
3550570,Rio,1,2011,7,167164,26323321,24-Apr-11,$,USA,24/04/2011
3550570,Rio,1,2011,7,167164,39225962,17-Apr-11,$,USA,17/04/2011
3550570,Rio,1,2011,7,167164,300865,29-May-11,UKP,UK,29/05/2011
3550570,Rio,1,2011,7,167164,702493,8-May-11,UKP,UK,8/05/2011
3550570,Rio,1,2011,7,167164,1695927,17-Apr-11,UKP,UK,17/04/2011
3550570,Rio,1,2011,7,167164,1515853,10-Apr-11,UKP,UK,10/04/2011
2712764,A Good Day to Die Hard,1,2013,5.3,167127,13703,19-May-13,$,USA,19/05/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,18449,12-May-13,$,USA,12/05/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,41742,5-May-13,$,USA,5/05/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,47404,28-Apr-13,$,USA,28/04/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,95293,21-Apr-13,$,USA,21/04/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,151143,14-Apr-13,$,USA,14/04/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,165168,7-Apr-13,$,USA,7/04/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,158960,31-Mar-13,$,USA,31/03/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,323549,24-Mar-13,$,USA,24/03/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,1157499,17-Mar-13,$,USA,17/03/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,2121030,10-Mar-13,$,USA,10/03/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,4572486,3-Mar-13,$,USA,3/03/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,10165633,24-Feb-13,$,USA,24/02/2013
2712764,A Good Day to Die Hard,1,2013,5.3,167127,24834845,17-Feb-13,$,USA,17/02/2013
3333728,Machete,1,2010,6.7,167025,7427,14-Nov-10,$,USA,14/11/2010
3333728,Machete,1,2010,6.7,167025,12006,7-Nov-10,$,USA,7/11/2010
3333728,Machete,1,2010,6.7,167025,20890,31-Oct-10,$,USA,31/10/2010
3333728,Machete,1,2010,6.7,167025,21290,24-Oct-10,$,USA,24/10/2010
3333728,Machete,1,2010,6.7,167025,46241,17-Oct-10,$,USA,17/10/2010
3333728,Machete,1,2010,6.7,167025,100877,10-Oct-10,$,USA,10/10/2010
3333728,Machete,1,2010,6.7,167025,213721,4-Oct-10,$,USA,4/10/2010
3333728,Machete,1,2010,6.7,167025,642832,26-Sep-10,$,USA,26/09/2010
3333728,Machete,1,2010,6.7,167025,1755550,19-Sep-10,$,USA,19/09/2010
3333728,Machete,1,2010,6.7,167025,4294120,12-Sep-10,$,USA,12/09/2010
3333728,Machete,1,2010,6.7,167025,14102888,5-Sep-10,$,USA,5/09/2010
3333728,Machete,1,2010,6.7,167025,90423,28-Nov-10,UKP,UK,28/11/2010
3913526,White House Down,1,2013,6.4,166637,68425,15-Sep-13,$,USA,15/09/2013
3913526,White House Down,1,2013,6.4,166637,304681,1-Sep-13,$,USA,1/09/2013
3913526,White House Down,1,2013,6.4,166637,265751,25-Aug-13,$,USA,25/08/2013
3913526,White House Down,1,2013,6.4,166637,98735,18-Aug-13,$,USA,18/08/2013
3913526,White House Down,1,2013,6.4,166637,161842,11-Aug-13,$,USA,11/08/2013
3913526,White House Down,1,2013,6.4,166637,511217,4-Aug-13,$,USA,4/08/2013
3913526,White House Down,1,2013,6.4,166637,913848,28-Jul-13,$,USA,28/07/2013
3913526,White House Down,1,2013,6.4,166637,2400246,21-Jul-13,$,USA,21/07/2013
3913526,White House Down,1,2013,6.4,166637,6162633,14-Jul-13,$,USA,14/07/2013
3913526,White House Down,1,2013,6.4,166637,13478486,7-Jul-13,$,USA,7/07/2013
3913526,White House Down,1,2013,6.4,166637,24852258,30-Jun-13,$,USA,30/06/2013
3769725,The Number 23,1,2007,6.4,166059,2149452,18-Mar-07,$,USA,18/03/2007
3769725,The Number 23,1,2007,6.4,166059,4082292,11-Mar-07,$,USA,11/03/2007
3769725,The Number 23,1,2007,6.4,166059,6486304,4-Mar-07,$,USA,4/03/2007
3769725,The Number 23,1,2007,6.4,166059,14602867,25-Feb-07,$,USA,25/02/2007
3769725,The Number 23,1,2007,6.4,166059,194839,18-Mar-07,UKP,UK,18/03/2007
3769725,The Number 23,1,2007,6.4,166059,412589,11-Mar-07,UKP,UK,11/03/2007
3769725,The Number 23,1,2007,6.4,166059,787502,4-Mar-07,UKP,UK,4/03/2007
3769725,The Number 23,1,2007,6.4,166059,1206087,25-Feb-07,UKP,UK,25/02/2007
3804933,The Ugly Truth,1,2009,6.5,165758,124479,4-Oct-09,$,USA,4/10/2009
3804933,The Ugly Truth,1,2009,6.5,165758,201140,27-Sep-09,$,USA,27/09/2009
3804933,The Ugly Truth,1,2009,6.5,165758,150193,20-Sep-09,$,USA,20/09/2009
3804933,The Ugly Truth,1,2009,6.5,165758,373287,13-Sep-09,$,USA,13/09/2009
3804933,The Ugly Truth,1,2009,6.5,165758,1121176,6-Sep-09,$,USA,6/09/2009
3804933,The Ugly Truth,1,2009,6.5,165758,1587710,30-Aug-09,$,USA,30/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,4448232,16-Aug-09,$,USA,16/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,6750125,9-Aug-09,$,USA,9/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,13187433,2-Aug-09,$,USA,2/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,27605576,26-Jul-09,$,USA,26/07/2009
3804933,The Ugly Truth,1,2009,6.5,165758,251014,30-Aug-09,UKP,UK,30/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,809390,16-Aug-09,UKP,UK,16/08/2009
3804933,The Ugly Truth,1,2009,6.5,165758,1976043,9-Aug-09,UKP,UK,9/08/2009
2870072,Carlito's Way,1,1993,7.9,164641,824820,19-Dec-93,$,USA,19/12/1993
2870072,Carlito's Way,1,1993,7.9,164641,1341995,12-Dec-93,$,USA,12/12/1993
2870072,Carlito's Way,1,1993,7.9,164641,2519850,5-Dec-93,$,USA,5/12/1993
2870072,Carlito's Way,1,1993,7.9,164641,4620280,28-Nov-93,$,USA,28/11/1993
2870072,Carlito's Way,1,1993,7.9,164641,5906910,21-Nov-93,$,USA,21/11/1993
3738330,The Happening,1,2008,5,164526,1975,14-Sep-08,$,USA,14/09/2008
3738330,The Happening,1,2008,5,164526,11660,7-Sep-08,$,USA,7/09/2008
3738330,The Happening,1,2008,5,164526,38222,31-Aug-08,$,USA,31/08/2008
3738330,The Happening,1,2008,5,164526,27710,24-Aug-08,$,USA,24/08/2008
3738330,The Happening,1,2008,5,164526,61429,17-Aug-08,$,USA,17/08/2008
3738330,The Happening,1,2008,5,164526,79923,10-Aug-08,$,USA,10/08/2008
3738330,The Happening,1,2008,5,164526,115347,3-Aug-08,$,USA,3/08/2008
3738330,The Happening,1,2008,5,164526,138504,27-Jul-08,$,USA,27/07/2008
3738330,The Happening,1,2008,5,164526,165770,20-Jul-08,$,USA,20/07/2008
3738330,The Happening,1,2008,5,164526,446470,13-Jul-08,$,USA,13/07/2008
3738330,The Happening,1,2008,5,164526,1438889,6-Jul-08,$,USA,6/07/2008
3738330,The Happening,1,2008,5,164526,3907948,29-Jun-08,$,USA,29/06/2008
3738330,The Happening,1,2008,5,164526,10482146,22-Jun-08,$,USA,22/06/2008
3738330,The Happening,1,2008,5,164526,30517109,15-Jun-08,$,USA,15/06/2008
3738330,The Happening,1,2008,5,164526,246591,29-Jun-08,UKP,UK,29/06/2008
3738330,The Happening,1,2008,5,164526,834624,22-Jun-08,UKP,UK,22/06/2008
3738330,The Happening,1,2008,5,164526,1632055,15-Jun-08,UKP,UK,15/06/2008
2727362,A Walk to Remember,1,2002,7.4,164413,40816,28-Apr-02,$,USA,28/04/2002
2727362,A Walk to Remember,1,2002,7.4,164413,51186,21-Apr-02,$,USA,21/04/2002
2727362,A Walk to Remember,1,2002,7.4,164413,76139,14-Apr-02,$,USA,14/04/2002
2727362,A Walk to Remember,1,2002,7.4,164413,129650,7-Apr-02,$,USA,7/04/2002
2727362,A Walk to Remember,1,2002,7.4,164413,156745,31-Mar-02,$,USA,31/03/2002
2727362,A Walk to Remember,1,2002,7.4,164413,109084,24-Mar-02,$,USA,24/03/2002
2727362,A Walk to Remember,1,2002,7.4,164413,196388,17-Mar-02,$,USA,17/03/2002
2727362,A Walk to Remember,1,2002,7.4,164413,451221,10-Mar-02,$,USA,10/03/2002
2727362,A Walk to Remember,1,2002,7.4,164413,843429,3-Mar-02,$,USA,3/03/2002
2727362,A Walk to Remember,1,2002,7.4,164413,1568462,24-Feb-02,$,USA,24/02/2002
2727362,A Walk to Remember,1,2002,7.4,164413,3918586,17-Feb-02,$,USA,17/02/2002
2727362,A Walk to Remember,1,2002,7.4,164413,5542525,10-Feb-02,$,USA,10/02/2002
2727362,A Walk to Remember,1,2002,7.4,164413,8836201,3-Feb-02,$,USA,3/02/2002
2727362,A Walk to Remember,1,2002,7.4,164413,12177488,27-Jan-02,$,USA,27/01/2002
2727362,A Walk to Remember,1,2002,7.4,164413,84892,22-Sep-02,UKP,UK,22/09/2002
2727362,A Walk to Remember,1,2002,7.4,164413,246860,15-Sep-02,UKP,UK,15/09/2002
2727362,A Walk to Remember,1,2002,7.4,164413,179656,17-Jul-02,AUD,Australia,17/07/2002
2727362,A Walk to Remember,1,2002,7.4,164413,366957,10-Jul-02,AUD,Australia,10/07/2002
2727362,A Walk to Remember,1,2002,7.4,164413,435609,3-Jul-02,AUD,Australia,3/07/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,110753,3-Nov-02,$,USA,3/11/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,158142,27-Oct-02,$,USA,27/10/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,202212,20-Oct-02,$,USA,20/10/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,158200,13-Oct-02,$,USA,13/10/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,241594,6-Oct-02,$,USA,6/10/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,489582,29-Sep-02,$,USA,29/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,925687,22-Sep-02,$,USA,22/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,1854216,15-Sep-02,$,USA,15/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,2721316,8-Sep-02,$,USA,8/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,7069386,1-Sep-02,$,USA,1/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,5543029,25-Aug-02,$,USA,25/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,8729738,18-Aug-02,$,USA,18/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,13059448,11-Aug-02,$,USA,11/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,31119108,4-Aug-02,$,USA,4/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,73071188,28-Jul-02,$,USA,28/07/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,102350,15-Sep-02,UKP,UK,15/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,254297,8-Sep-02,UKP,UK,8/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,434972,1-Sep-02,UKP,UK,1/09/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,662523,25-Aug-02,UKP,UK,25/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,987074,18-Aug-02,UKP,UK,18/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,2115899,11-Aug-02,UKP,UK,11/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,3232906,4-Aug-02,UKP,UK,4/08/2002
2788666,Austin Powers in Goldmember,1,2002,6.2,164285,5585978,28-Jul-02,UKP,UK,28/07/2002
3555508,Rocky Balboa,1,2006,7.2,164131,12111,18-Mar-07,$,USA,18/03/2007
3555508,Rocky Balboa,1,2006,7.2,164131,39745,11-Mar-07,$,USA,11/03/2007
3555508,Rocky Balboa,1,2006,7.2,164131,115492,4-Mar-07,$,USA,4/03/2007
3555508,Rocky Balboa,1,2006,7.2,164131,15430,25-Feb-07,$,USA,25/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,206672,18-Feb-07,$,USA,18/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,281480,11-Feb-07,$,USA,11/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,421557,4-Feb-07,$,USA,4/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,556051,28-Jan-07,$,USA,28/01/2007
3555508,Rocky Balboa,1,2006,7.2,164131,1578171,21-Jan-07,$,USA,21/01/2007
3555508,Rocky Balboa,1,2006,7.2,164131,3336025,14-Jan-07,$,USA,14/01/2007
3555508,Rocky Balboa,1,2006,7.2,164131,6017649,7-Jan-07,$,USA,7/01/2007
3555508,Rocky Balboa,1,2006,7.2,164131,13779192,31-Dec-06,$,USA,31/12/2006
3555508,Rocky Balboa,1,2006,7.2,164131,17003904,24-Dec-06,$,USA,24/12/2006
3555508,Rocky Balboa,1,2006,7.2,164131,260084,11-Feb-07,UKP,UK,11/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,802158,4-Feb-07,UKP,UK,4/02/2007
3555508,Rocky Balboa,1,2006,7.2,164131,1705180,28-Jan-07,UKP,UK,28/01/2007
3555508,Rocky Balboa,1,2006,7.2,164131,3639339,21-Jan-07,UKP,UK,21/01/2007
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,7062131,11-Jul-99,$,USA,11/07/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,14774666,4-Jul-99,$,USA,4/07/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,60963,10-Oct-99,UKP,UK,10/10/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,139182,3-Oct-99,UKP,UK,3/10/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,250072,26-Sep-99,UKP,UK,26/09/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,479145,19-Sep-99,UKP,UK,19/09/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,678479,12-Sep-99,UKP,UK,12/09/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,813613,5-Sep-99,UKP,UK,5/09/1999
3634526,"South Park: Bigger, Longer & Uncut",1,1999,7.8,163813,1496581,29-Aug-99,UKP,UK,29/08/1999
2757723,American Wedding,1,2003,6.3,163779,87835,19-Oct-03,$,USA,19/10/2003
2757723,American Wedding,1,2003,6.3,163779,103525,12-Oct-03,$,USA,12/10/2003
2757723,American Wedding,1,2003,6.3,163779,171250,5-Oct-03,$,USA,5/10/2003
2757723,American Wedding,1,2003,6.3,163779,273920,28-Sep-03,$,USA,28/09/2003
2757723,American Wedding,1,2003,6.3,163779,549780,21-Sep-03,$,USA,21/09/2003
2757723,American Wedding,1,2003,6.3,163779,1137375,14-Sep-03,$,USA,14/09/2003
2757723,American Wedding,1,2003,6.3,163779,2195325,7-Sep-03,$,USA,7/09/2003
2757723,American Wedding,1,2003,6.3,163779,4760255,31-Aug-03,$,USA,31/08/2003
2757723,American Wedding,1,2003,6.3,163779,5464405,24-Aug-03,$,USA,24/08/2003
2757723,American Wedding,1,2003,6.3,163779,8402760,17-Aug-03,$,USA,17/08/2003
2757723,American Wedding,1,2003,6.3,163779,15462250,10-Aug-03,$,USA,10/08/2003
2757723,American Wedding,1,2003,6.3,163779,33369440,3-Aug-03,$,USA,3/08/2003
2757723,American Wedding,1,2003,6.3,163779,117584,5-Oct-03,UKP,UK,5/10/2003
2757723,American Wedding,1,2003,6.3,163779,264198,28-Sep-03,UKP,UK,28/09/2003
2757723,American Wedding,1,2003,6.3,163779,403367,21-Sep-03,UKP,UK,21/09/2003
2757723,American Wedding,1,2003,6.3,163779,664224,14-Sep-03,UKP,UK,14/09/2003
2757723,American Wedding,1,2003,6.3,163779,985850,7-Sep-03,UKP,UK,7/09/2003
2757723,American Wedding,1,2003,6.3,163779,1498122,31-Aug-03,UKP,UK,31/08/2003
2757723,American Wedding,1,2003,6.3,163779,2180783,24-Aug-03,UKP,UK,24/08/2003
2757723,American Wedding,1,2003,6.3,163779,4151788,17-Aug-03,UKP,UK,17/08/2003
2822501,Big Daddy,1,1999,6.4,163682,3558738,1-Aug-99,$,USA,1/08/1999
2822501,Big Daddy,1,1999,6.4,163682,6005536,25-Jul-99,$,USA,25/07/1999
2822501,Big Daddy,1,1999,6.4,163682,10416407,18-Jul-99,$,USA,18/07/1999
2822501,Big Daddy,1,1999,6.4,163682,16030412,11-Jul-99,$,USA,11/07/1999
2822501,Big Daddy,1,1999,6.4,163682,26830993,4-Jul-99,$,USA,4/07/1999
2822501,Big Daddy,1,1999,6.4,163682,41536370,27-Jun-99,$,USA,27/06/1999
2822501,Big Daddy,1,1999,6.4,163682,38366,14-Nov-99,UKP,UK,14/11/1999
2822501,Big Daddy,1,1999,6.4,163682,63022,7-Nov-99,UKP,UK,7/11/1999
2822501,Big Daddy,1,1999,6.4,163682,136690,31-Oct-99,UKP,UK,31/10/1999
2822501,Big Daddy,1,1999,6.4,163682,282451,24-Oct-99,UKP,UK,24/10/1999
2822501,Big Daddy,1,1999,6.4,163682,486039,17-Oct-99,UKP,UK,17/10/1999
2822501,Big Daddy,1,1999,6.4,163682,793397,10-Oct-99,UKP,UK,10/10/1999
2822501,Big Daddy,1,1999,6.4,163682,1360121,3-Oct-99,UKP,UK,3/10/1999
3029207,EuroTrip,1,2004,6.6,163531,68412,28-Mar-04,$,USA,28/03/2004
3029207,EuroTrip,1,2004,6.6,163531,229223,21-Mar-04,$,USA,21/03/2004
3029207,EuroTrip,1,2004,6.6,163531,635909,14-Mar-04,$,USA,14/03/2004
3029207,EuroTrip,1,2004,6.6,163531,1620668,7-Mar-04,$,USA,7/03/2004
3029207,EuroTrip,1,2004,6.6,163531,4051428,29-Feb-04,$,USA,29/02/2004
3029207,EuroTrip,1,2004,6.6,163531,6711384,22-Feb-04,$,USA,22/02/2004
3029207,EuroTrip,1,2004,6.6,163531,35698,11-Jul-04,UKP,UK,11/07/2004
3029207,EuroTrip,1,2004,6.6,163531,80845,4-Jul-04,UKP,UK,4/07/2004
3029207,EuroTrip,1,2004,6.6,163531,147439,27-Jun-04,UKP,UK,27/06/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,2093,6-Feb-05,$,USA,6/02/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,4011,30-Jan-05,$,USA,30/01/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,8119,23-Jan-05,$,USA,23/01/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,23661,16-Jan-05,$,USA,16/01/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,39725,9-Jan-05,$,USA,9/01/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,47898,2-Jan-05,$,USA,2/01/2005
3407919,Napoleon Dynamite,1,2004,6.9,163087,41148,26-Dec-04,$,USA,26/12/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,124804,19-Dec-04,$,USA,19/12/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,143089,12-Dec-04,$,USA,12/12/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,192752,5-Dec-04,$,USA,5/12/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,241977,28-Nov-04,$,USA,28/11/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,168006,21-Nov-04,$,USA,21/11/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,235139,14-Nov-04,$,USA,14/11/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,367689,7-Nov-04,$,USA,7/11/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,410800,31-Oct-04,$,USA,31/10/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,619569,24-Oct-04,$,USA,24/10/2004
3407919,Napoleon Dynamite,1,2004,6.9,163087,883817,17-Oct-04,$,USA,17/10/2004
