id,title,kind_id,production_year,Rating,Action,Adult,Adventure,Animation,Biography,Comedy,Commercial,Crime,Documentary,Drama,Erotica,Experimental,Family,Fantasy,Film-Noir,Game-Show,Hardcore,History,Horror,Lifestyle,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sex,Short,Sport,Talk-Show,Thriller,War,Western,Budget,currency,votes,RatingN,votesN,gsgross,gs_currency,gs_country
3935662,You Again,1,2010,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20000000,$,41658,5.8,41658,-1,-1,-1
3494355,Planet 51,1,2009,6.1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70000000,$,41624,6.1,41624,-1,-1,-1
3264952,La leggenda del pianista sull'oceano,1,1998,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9000000,$,41603,8.1,41603,-1,-1,-1
3562971,Rumor Has It...,1,2005,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35000000,$,41569,5.5,41569,-1,-1,-1
2959620,Deuce Bigalow: European Gigolo,1,2005,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,$,41536,4.6,41536,-1,-1,-1
3106343,Grizzly Man,1,2005,7.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41532,7.8,41532,-1,-1,-1
2844233,Bound,1,1996,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4500000,$,41517,7.4,41517,-1,-1,-1
3138454,His Girl Friday,1,1940,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41491,8,41491,-1,-1,-1
3527501,Rachel Getting Married,1,2008,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41469,6.7,41469,-1,-1,-1
3896407,Walk of Shame,1,2014,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,41446,6,41446,-1,-1,-1
3310229,Lions for Lambs,1,2007,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35000000,$,41409,6.2,41409,-1,-1,-1
3814301,The Wrong Trousers,1,1993,8.4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,-1,41367,8.4,41367,-1,-1,-1
3906544,Wet Hot American Summer,1,2001,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,$,41294,6.7,41294,-1,-1,-1
3083426,Gegen die Wand,1,2004,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41293,8,41293,-1,-1,-1
3630657,Son of the Mask,1,2005,2.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000000,$,41280,2.2,41280,-1,-1,-1
3343173,Man on Wire,1,2008,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,UKP,41259,7.8,41259,-1,-1,-1
3872163,Untraceable,1,2008,6.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000,$,41257,6.2,41257,-1,-1,-1
2917776,"Cr-1 macka, beli macor",1,1998,8.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41214,8.1,41214,-1,-1,-1
3894400,W.,1,2008,6.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100000,$,41204,6.4,41204,-1,-1,-1
2937040,Dave,1,1993,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41203,6.8,41203,30100000,$,USA
3032575,Executive Decision,1,1996,6.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55000000,$,41194,6.4,41194,24888632,$,USA
2890878,Chung Hing sam lam,1,1994,8.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,41095,8.1,41095,-1,-1,-1
3696150,The Back-up Plan,1,2010,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35000000,$,41092,5.3,41092,-1,-1,-1
2880217,Chariots of Fire,1,1981,7.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5500000,$,41058,7.2,41058,30600000,$,USA
2980304,Don't Be Afraid of the Dark,1,2010,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000,$,41047,5.6,41047,-1,-1,-1
2962580,Diary of the Dead,1,2007,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,$,41033,5.7,41033,-1,-1,-1
2752218,Aloha,1,2015,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37000000,$,41029,5.4,41029,-1,-1,-1
3103773,Grave Encounters,1,2011,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,CAD,41012,6.1,41012,-1,-1,-1
3678895,Taxi 2,1,2000,6.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000,FRF,40946,6.4,40946,-1,-1,-1
3698618,The Benchwarmers,1,2006,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33000000,$,40937,5.6,40937,-1,-1,-1
3527053,Rabbit Hole,1,2010,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,$,40910,7,40910,-1,-1,-1
3681397,Tee-1ge Mutant Ninja Turtles: Out of the Shadows,1,2016,6.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135000000,$,40909,6.1,40909,-1,-1,-1
3420324,Night on Earth,1,1991,7.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,$,40905,7.8,40905,-1,-1,-1
3699356,The Best Years of Our Lives,1,1946,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2100000,$,40887,8.1,40887,11300000,$,USA
3713430,The Cove,1,2009,8.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40866,8.5,40866,-1,-1,-1
3350101,Martha Marcy May Marlene,1,2011,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,40855,6.9,40855,-1,-1,-1
3911632,Where Eagles Dare,1,1968,7.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7700000,$,40850,7.7,40850,6560000,$,USA
3941745,Zatôichi,1,2003,7.6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40822,7.6,40822,-1,-1,-1
3276902,Lakeview Terrace,1,2008,6.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22000000,$,40817,6.1,40817,-1,-1,-1
3685275,Terms of Endearment,1,1983,7.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,$,40814,7.4,40814,50250000,$,USA
3641319,Spy Kids 3-D: Game Over,1,2003,4.1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38000000,$,40738,4.1,40738,-1,-1,-1
2706133,A Bridge Too Far,1,1977,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26000000,$,40729,7.4,40729,20375406,$,USA
2980986,Don't Say a Word,1,2001,6.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50000000,$,40715,6.3,40715,-1,-1,-1
3031156,Everything Must Go,1,2010,6.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,$,40715,6.4,40715,-1,-1,-1
2877877,Chain Reaction,1,1996,5.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,50000000,$,40705,5.6,40705,-1,-1,-1
3533922,Re-Animator,1,1985,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900000,$,40693,7.2,40693,-1,-1,-1
3762049,The Matador,1,2005,6.8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000000,$,40677,6.8,40677,-1,-1,-1
2852012,Bronenosets Potemkin,1,1925,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40632,8,40632,-1,-1,-1
2913623,Courage Under Fire,1,1996,6.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,46000000,$,40605,6.6,40605,28417322,$,USA
3316337,London Boulevard,1,2010,6.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,$,40603,6.2,40603,-1,-1,-1
3578251,Saved!,1,2004,6.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,$,40596,6.9,40596,-1,-1,-1
3783730,The Return of the Living Dead,1,1985,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000000,$,40506,7.3,40506,-1,-1,-1
3779049,The Producers,1,1967,7.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941000,$,40500,7.7,40500,-1,-1,-1
3689692,The 39 Steps,1,1935,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,40495,7.8,40495,-1,-1,-1
3642167,Srpski film,1,2010,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,40443,5.2,40443,-1,-1,-1
3070278,Friday the 13th Part 2,1,1981,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1250000,$,40386,6.1,40386,-1,-1,-1
3734468,The Golden Child,1,1986,5.9,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000,$,40380,5.9,40380,39723000,$,USA
2941859,Dead Man's Shoes,1,2004,7.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,695393,UKP,40378,7.7,40378,-1,-1,-1
3315748,Logan's Run,1,1976,6.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9000000,$,40339,6.8,40339,9500000,$,USA
3546503,Revenge of the Nerds,1,1984,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,$,40317,6.6,40317,19500000,$,USA
2738547,After Hours,1,1985,7.7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4500000,$,40304,7.7,40304,-1,-1,-1
3703481,The Boy,1,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10000000,$,40277,6,40277,-1,-1,-1
2849244,Bride of Chucky,1,1998,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25000000,$,40244,5.3,40244,-1,-1,-1
3698192,The Beaver,1,2011,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,$,40156,6.7,40156,-1,-1,-1
3746115,The Jewel of the Nile,1,1985,6.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25000000,$,40107,6.1,40107,36500000,$,USA
3751505,The Last Temptation of Christ,1,1988,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,$,40097,7.6,40097,-1,-1,-1
2831232,Blackhat,1,2015,5.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70000000,$,40035,5.4,40035,-1,-1,-1
3468177,Pale Rider,1,1985,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6900000,$,40021,7.3,40021,20800000,$,USA
3068151,Freddy Got Fingered,1,2001,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000,$,40008,4.5,40008,-1,-1,-1
2732160,Absolute Power,1,1997,6.7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50000000,$,39990,6.7,39990,23030065,$,USA
2986844,Draft Day,1,2014,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25000000,$,39989,6.8,39989,-1,-1,-1
3361987,Me-1ce II Society,1,1993,7.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500000,$,39970,7.5,39970,-1,-1,-1
2796193,Bad Company,1,2002,5.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70000000,$,39935,5.6,39935,-1,-1,-1
3312668,Littleman,1,2006,4.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000000,$,39923,4.3,39923,-1,-1,-1
2948850,Demolition,1,2015,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,39912,7.1,39912,-1,-1,-1
2999409,Eddie the Eagle,1,2016,7.4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23000000,$,39890,7.4,39890,-1,-1,-1
3417236,"New York, I Love You",1,2008,6.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14700000,$,39887,6.3,39887,-1,-1,-1
3713440,The Cove-1nt,1,2006,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,$,39829,5.3,39829,-1,-1,-1
2933702,Das Cabinet des Dr. Caligari,1,1920,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18000,$,39824,8.1,39824,-1,-1,-1
3221882,Kahaani,1,2012,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,39741,8.2,39741,-1,-1,-1
3434765,Nutty Professor II: The Klumps,1,2000,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,84000000,$,39738,4.3,39738,-1,-1,-1
3280866,Last Night,1,2010,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,39688,6.6,39688,-1,-1,-1
2830463,Black Rain,1,1989,6.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30000000,$,39662,6.6,39662,-1,-1,-1
3782010,The Rebound,1,2009,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,39616,6.4,39616,-1,-1,-1
3786608,The Ru-1ways,1,2010,6.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,$,39590,6.6,39590,-1,-1,-1
2894383,City Slickers,1,1991,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000,$,39588,6.7,39588,60750000,$,USA
2856004,Bullet to the Head,1,2012,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55000000,$,39580,5.7,39580,-1,-1,-1
3882916,Very Bad Things,1,1998,6.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000000,$,39579,6.3,39579,-1,-1,-1
3336781,Magic Mike XXL,1,2015,5.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14800000,$,39575,5.7,39575,-1,-1,-1
3247902,Kung Fury,1,2015,8.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,600000,$,39573,8.1,39573,-1,-1,-1
3740819,The Hole,1,2001,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4158370,UKP,39555,6.2,39555,-1,-1,-1
2867423,Cannibal Holocaust,1,1980,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,$,39531,6,39531,-1,-1,-1
3499624,Police Academy 2: Their First Assignment,1,1985,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600000,$,39515,5.6,39515,27200000,$,USA
3409685,-1tio-1l Security,1,2003,5.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,39449,5.6,39449,-1,-1,-1
3823163,THX 1138,1,1971,6.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,777000,$,39425,6.8,39425,-1,-1,-1
3203678,Jason X,1,2001,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11000000,$,39406,4.4,39406,-1,-1,-1
3877929,Vampires Suck,1,2010,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,$,39393,3.5,39393,-1,-1,-1
2748194,Alive,1,1993,7.1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32000000,$,39385,7.1,39385,-1,-1,-1
3305799,Life as a House,1,2001,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000,$,39297,7.5,39297,-1,-1,-1
3571419,Salò o le 120 gior-1te di Sodoma,1,1975,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,39297,6,39297,-1,-1,-1
2767194,Angry Birds,1,2016,6.3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,$,39266,6.3,39266,-1,-1,-1
3269096,La pianiste,1,2001,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,70000000,ATS,39256,7.4,39256,-1,-1,-1
3269096,La pianiste,1,2001,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5000000,EUR,39256,7.4,39256,-1,-1,-1
3209506,Jin ling shi san chai,1,2011,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94000000,$,39228,7.6,39228,-1,-1,-1
2853871,Bubba Ho-Tep,1,2002,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000000,$,39177,7.2,39177,6300000,$,USA
3588538,Seeking Justice,1,2011,6.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17000000,$,39165,6.2,39165,-1,-1,-1
3067256,Frantic,1,1988,6.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20000000,$,39109,6.9,39109,-1,-1,-1
3737368,The Grudge 2,1,2006,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,$,39107,5,39107,-1,-1,-1
3691581,The Adventures of Robin Hood,1,1938,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1900000,$,39097,8,39097,-1,-1,-1
2825626,Bin-jip,1,2004,8.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000000,$,39093,8.1,39093,-1,-1,-1
3445465,Okuribito,1,2008,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,39052,8.1,39052,-1,-1,-1
2971484,Dip huet seung hung,1,1989,7.9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,39004,7.9,39004,-1,-1,-1
3069381,French Kiss,1,1995,6.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,39000,6.5,39000,-1,-1,-1
2740834,"Aguirre, der Zorn Gottes",1,1972,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000,$,38980,8,38980,-1,-1,-1
2796889,Bad Words,1,2013,6.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,$,38968,6.7,38968,-1,-1,-1
2971226,Dinosaur,1,2000,6.5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127500000,$,38937,6.5,38937,-1,-1,-1
3946302,Zoolander 2,1,2016,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,$,38928,4.8,38928,-1,-1,-1
3037640,Fair Game,1,2010,6.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22000000,$,38906,6.8,38906,-1,-1,-1
2979750,Don 2,1,2011,7.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16700000,$,38891,7.1,38891,-1,-1,-1
3726079,The Fan,1,1996,5.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55000000,$,38877,5.8,38877,-1,-1,-1
